austenitizing_temp_C,section_thickness_mm,quench_medium,tempering_temp_C,tempering_time_hr,hardness_HRC,UTS_MPa,YS_MPa,elongation_pct,reduction_of_area_pct,source
853.9,50.0,air,487.7,0.5,31.7,1059.2,775.8,22.2,43.3,physics_model
833.2,25.0,oil,355.6,0.5,45.3,1423.1,1256.2,14.3,35.0,physics_model
834.8,13.0,water,564.3,1.0,24.1,853.7,609.2,22.7,51.1,physics_model
864.6,13.0,water,552.5,4.0,23.1,819.1,543.0,23.9,55.3,physics_model
844.8,50.0,oil,323.3,4.0,43.6,1492.6,1247.6,16.6,36.5,physics_model
846.4,50.0,air,413.3,2.0,36.6,1210.5,941.0,17.4,44.7,physics_model
849.5,50.0,oil,551.2,1.0,25.3,800.0,621.6,25.0,57.3,physics_model
840.1,75.0,oil,250.0,0.5,51.7,1691.8,1495.1,10.5,30.1,physics_model
838.7,100.0,air,581.9,0.5,23.0,867.5,570.4,21.9,55.6,physics_model
849.4,25.0,oil,520.9,0.5,28.4,978.3,718.8,25.2,44.3,physics_model
861.7,13.0,oil,547.1,2.0,23.8,850.2,592.4,22.8,53.5,physics_model
846.7,100.0,oil,356.3,0.5,44.9,1436.9,1319.7,16.5,36.0,physics_model
851.4,25.0,oil,477.3,2.0,30.6,998.5,771.6,20.6,44.8,physics_model
846.6,13.0,oil,490.6,2.0,28.8,984.2,770.5,21.3,50.8,physics_model
835.0,100.0,oil,565.0,2.0,23.0,847.1,578.2,24.7,54.2,physics_model
860.8,100.0,air,566.7,0.5,23.9,836.8,610.6,24.3,54.7,physics_model
830.2,75.0,oil,461.9,4.0,30.6,945.3,772.4,20.8,44.5,physics_model
829.3,50.0,oil,562.9,1.0,25.4,823.0,601.4,23.4,48.9,physics_model
865.1,25.0,water,507.9,0.5,28.9,949.2,734.7,19.3,51.5,physics_model
828.5,13.0,oil,522.9,0.5,28.1,973.5,712.9,20.6,54.5,physics_model
854.3,50.0,oil,429.2,1.0,36.3,1167.7,954.7,20.2,41.7,physics_model
834.9,50.0,water,293.2,2.0,46.8,1552.1,1371.2,13.3,33.9,physics_model
839.3,25.0,water,232.3,2.0,51.9,1747.8,1489.3,12.5,29.6,physics_model
850.9,25.0,oil,638.9,1.0,19.5,727.1,485.2,24.7,54.6,physics_model
865.6,150.0,oil,341.4,4.0,42.8,1403.9,1069.1,16.4,35.6,physics_model
838.1,75.0,oil,356.0,2.0,43.1,1311.5,1061.9,16.4,40.0,physics_model
828.0,100.0,oil,339.5,2.0,46.9,1368.7,1150.0,15.6,37.2,physics_model
851.5,150.0,oil,637.4,4.0,17.5,769.7,491.0,24.8,54.5,physics_model
840.1,13.0,air,401.8,1.0,39.9,1249.4,946.8,18.5,40.6,physics_model
855.1,100.0,oil,507.7,0.5,29.7,975.7,715.1,22.5,50.5,physics_model
835.7,50.0,oil,280.8,0.5,50.1,1565.1,1444.7,12.6,32.3,physics_model
846.9,25.0,water,401.8,4.0,35.7,1197.7,956.9,18.4,45.8,physics_model
839.5,50.0,oil,582.2,1.0,21.9,834.1,562.0,23.7,54.9,physics_model
843.3,25.0,oil,352.8,0.5,46.6,1459.6,1182.9,15.2,37.9,physics_model
841.5,50.0,oil,432.1,1.0,35.2,1174.4,944.4,19.7,44.4,physics_model
871.3,13.0,oil,610.1,0.5,21.3,794.9,563.8,24.9,55.2,physics_model
831.6,50.0,oil,264.1,1.0,51.2,1778.7,1413.9,12.4,32.1,physics_model
835.2,13.0,oil,427.6,2.0,35.6,1165.0,878.9,20.1,45.8,physics_model
844.3,75.0,water,638.3,0.5,20.0,762.3,505.2,23.1,55.6,physics_model
855.4,150.0,oil,322.3,0.5,48.9,1593.8,1351.5,14.7,29.5,physics_model
833.5,150.0,oil,277.0,1.0,49.4,1631.8,1457.7,13.2,31.5,physics_model
866.1,75.0,oil,431.2,1.0,35.8,1206.3,907.5,16.8,44.2,physics_model
859.7,13.0,oil,206.2,2.0,53.8,1852.3,1530.5,10.5,29.2,physics_model
851.0,100.0,oil,399.2,0.5,40.8,1300.7,1057.5,18.4,40.4,physics_model
861.3,25.0,oil,429.4,1.0,35.3,1203.2,920.7,20.8,40.9,physics_model
853.2,100.0,oil,582.6,0.5,23.0,826.0,578.4,24.0,55.5,physics_model
836.6,25.0,oil,417.5,1.0,37.2,1256.3,938.9,18.3,39.9,physics_model
864.9,50.0,oil,443.3,4.0,32.0,1037.4,758.7,19.4,45.7,physics_model
841.0,13.0,oil,402.9,0.5,39.7,1277.0,981.9,18.5,37.3,physics_model
841.6,25.0,water,322.8,1.0,45.7,1557.9,1279.9,13.6,32.9,physics_model
846.0,75.0,oil,327.9,2.0,44.3,1479.7,1186.0,15.6,35.0,physics_model
833.5,75.0,water,277.2,0.5,51.7,1580.9,1394.0,10.3,33.7,physics_model
845.0,50.0,air,281.8,1.0,40.6,1308.7,1033.9,15.4,43.6,physics_model
858.8,25.0,oil,279.3,4.0,47.9,1564.8,1399.3,13.3,34.9,physics_model
851.7,75.0,oil,326.6,2.0,44.1,1390.2,1241.9,13.2,36.6,physics_model
850.3,75.0,oil,338.6,4.0,43.0,1366.4,1118.9,15.2,39.8,physics_model
860.6,50.0,water,611.9,2.0,19.4,769.5,511.8,25.9,50.4,physics_model
869.7,100.0,oil,218.4,4.0,52.4,1741.9,1580.9,10.3,26.3,physics_model
859.0,75.0,oil,461.1,0.5,34.1,1142.3,863.9,19.5,46.2,physics_model
830.4,75.0,oil,626.1,0.5,21.2,818.2,556.1,25.6,55.1,physics_model
834.6,13.0,air,522.6,4.0,24.6,855.7,619.6,20.9,54.5,physics_model
869.1,75.0,oil,547.8,0.5,25.2,901.5,638.1,21.9,54.4,physics_model
870.9,13.0,oil,504.5,0.5,29.9,990.2,765.2,22.1,46.2,physics_model
845.4,50.0,oil,578.7,2.0,22.1,880.7,553.7,24.8,51.9,physics_model
869.2,50.0,oil,205.7,4.0,51.7,1827.8,1537.8,9.1,30.8,physics_model
869.9,25.0,water,353.2,4.0,41.6,1282.6,1096.0,17.0,40.2,physics_model
861.9,75.0,water,266.2,0.5,51.3,1696.0,1432.3,11.7,29.8,physics_model
858.9,25.0,oil,207.0,4.0,51.7,1774.3,1609.8,11.4,28.7,physics_model
871.9,150.0,oil,385.9,4.0,36.9,1232.8,983.7,18.1,45.0,physics_model
839.0,75.0,oil,324.6,4.0,45.0,1425.0,1279.5,16.2,38.0,physics_model
854.5,100.0,oil,625.7,0.5,20.7,807.8,541.1,22.4,55.7,physics_model
848.7,150.0,oil,355.6,2.0,42.5,1448.2,1100.9,13.4,40.9,physics_model
841.8,50.0,water,250.1,0.5,52.2,1799.1,1548.8,11.0,28.8,physics_model
870.8,50.0,water,237.7,2.0,52.1,1701.4,1449.9,10.8,29.3,physics_model
865.3,150.0,oil,265.2,2.0,49.7,1626.3,1411.6,11.3,32.2,physics_model
854.6,150.0,oil,627.1,4.0,18.4,785.5,506.7,26.0,56.6,physics_model
838.7,50.0,water,642.6,1.0,19.4,796.6,508.5,23.7,54.8,physics_model
851.1,100.0,oil,217.5,1.0,53.3,1730.2,1585.0,10.7,26.5,physics_model
840.4,100.0,air,490.4,0.5,31.1,1001.6,761.9,23.4,48.5,physics_model
828.9,50.0,oil,237.4,0.5,50.3,1638.8,1547.2,11.5,31.0,physics_model
833.6,150.0,oil,218.8,1.0,52.6,1706.3,1463.7,10.6,32.2,physics_model
855.3,150.0,oil,278.4,2.0,48.3,1590.1,1489.1,14.3,31.7,physics_model
865.5,150.0,oil,402.8,0.5,39.9,1283.5,1061.9,16.7,42.2,physics_model
866.9,100.0,oil,280.0,1.0,49.1,1585.3,1403.1,11.5,31.2,physics_model
833.6,100.0,oil,596.2,1.0,21.0,814.1,572.3,26.0,53.7,physics_model
851.1,150.0,oil,638.8,2.0,18.2,744.6,487.6,26.5,52.4,physics_model
866.0,25.0,air,279.9,2.0,40.4,1312.2,1101.8,16.4,36.9,physics_model
859.9,150.0,air,535.1,4.0,24.4,835.0,617.7,23.3,50.9,physics_model
831.5,75.0,water,204.4,4.0,53.7,1762.4,1542.9,11.2,28.6,physics_model
860.6,75.0,water,294.6,4.0,47.1,1661.8,1324.8,14.5,34.9,physics_model
853.1,100.0,oil,203.7,0.5,51.9,1743.2,1544.6,9.9,30.8,physics_model
831.1,75.0,water,412.2,2.0,38.1,1157.1,993.7,19.0,46.4,physics_model
865.9,50.0,oil,491.7,4.0,29.0,953.3,669.3,22.0,50.2,physics_model
839.7,150.0,oil,218.6,1.0,53.3,1780.6,1576.4,11.2,30.6,physics_model
861.7,50.0,air,476.1,0.5,32.2,1021.4,757.2,20.7,47.8,physics_model
851.2,50.0,water,293.8,0.5,49.3,1648.5,1436.6,12.3,29.8,physics_model
831.0,50.0,oil,595.7,1.0,21.5,814.7,586.5,22.9,53.6,physics_model
866.8,25.0,water,642.8,2.0,18.0,751.6,487.0,26.6,57.6,physics_model
843.4,150.0,oil,232.4,2.0,52.6,1747.8,1565.8,11.0,28.0,physics_model
854.6,150.0,oil,536.2,1.0,26.1,879.6,662.6,19.8,50.2,physics_model
861.8,50.0,oil,279.6,0.5,51.3,1643.7,1451.3,11.1,30.5,physics_model
871.0,50.0,oil,266.1,1.0,49.5,1645.4,1534.6,13.0,31.9,physics_model
871.1,100.0,oil,251.8,0.5,51.9,1795.3,1548.7,10.8,28.3,physics_model
844.8,75.0,oil,266.3,2.0,50.7,1660.5,1411.6,12.3,32.9,physics_model
834.6,50.0,water,578.2,1.0,22.3,866.8,573.3,24.7,55.3,physics_model
859.8,150.0,oil,488.6,4.0,28.6,974.3,710.4,20.4,54.6,physics_model
843.9,150.0,oil,549.3,4.0,23.6,816.7,561.2,26.4,55.7,physics_model
836.8,100.0,oil,337.1,4.0,42.1,1459.5,1172.0,15.2,38.2,physics_model
868.3,25.0,water,476.9,0.5,33.1,1114.6,828.0,23.0,48.4,physics_model
871.9,150.0,oil,476.8,2.0,31.1,999.9,722.8,21.0,53.5,physics_model
858.7,25.0,oil,492.4,4.0,27.7,880.2,682.2,23.1,53.2,physics_model
863.5,50.0,water,489.3,2.0,29.0,990.0,700.0,22.9,46.2,physics_model
846.8,150.0,air,474.8,4.0,29.5,1018.2,717.6,23.2,51.0,physics_model
831.9,150.0,air,490.0,2.0,28.8,996.4,740.0,21.3,44.5,physics_model
863.5,75.0,oil,460.6,4.0,31.1,1021.2,770.1,21.6,50.0,physics_model
844.1,75.0,oil,640.2,0.5,19.9,756.9,513.0,24.0,55.4,physics_model
843.9,100.0,oil,398.6,4.0,37.5,1195.2,1022.3,20.8,41.6,physics_model
846.3,150.0,oil,250.3,4.0,49.1,1681.7,1485.3,11.9,31.1,physics_model
860.3,150.0,oil,652.8,1.0,18.7,768.1,484.4,25.8,54.1,physics_model
850.9,25.0,oil,640.0,4.0,17.7,782.8,496.8,25.4,58.3,physics_model
836.6,150.0,oil,400.3,1.0,39.1,1317.6,954.5,18.9,36.6,physics_model
871.2,75.0,water,504.2,1.0,28.8,966.4,710.3,24.5,46.8,physics_model
846.0,25.0,oil,237.6,1.0,51.6,1713.3,1501.3,10.8,27.3,physics_model
844.4,25.0,water,609.5,1.0,20.5,792.2,584.4,27.6,51.6,physics_model
854.3,150.0,oil,593.4,2.0,21.4,797.2,558.6,25.2,52.8,physics_model
832.0,25.0,water,432.2,2.0,34.7,1097.2,859.3,16.9,45.1,physics_model
836.2,25.0,oil,564.2,1.0,24.0,850.5,593.2,21.8,54.8,physics_model
833.7,50.0,oil,221.0,1.0,51.4,1781.5,1532.2,11.4,31.1,physics_model
849.4,25.0,oil,281.7,0.5,49.6,1591.6,1427.2,12.9,28.4,physics_model
841.4,150.0,air,368.0,1.0,39.5,1329.7,1045.3,16.7,41.1,physics_model
843.5,100.0,oil,311.1,0.5,49.1,1573.5,1357.5,15.2,33.4,physics_model
831.6,13.0,water,443.6,0.5,35.7,1198.2,886.1,19.3,46.2,physics_model
863.0,75.0,water,266.7,2.0,48.5,1666.9,1516.0,12.8,33.3,physics_model
844.7,75.0,water,295.6,4.0,47.7,1550.9,1292.0,13.1,37.5,physics_model
841.8,50.0,oil,444.1,0.5,36.3,1179.5,933.3,18.4,41.4,physics_model
833.1,75.0,oil,427.6,0.5,36.8,1145.0,1038.7,18.3,44.0,physics_model
845.0,13.0,oil,547.8,4.0,22.8,858.5,578.9,25.6,56.4,physics_model
871.5,13.0,oil,416.6,2.0,37.8,1084.9,916.7,17.5,47.9,physics_model
844.2,25.0,water,296.5,2.0,49.3,1532.2,1225.7,14.4,36.3,physics_model
834.8,75.0,water,532.8,2.0,24.8,896.2,622.8,23.0,49.7,physics_model
870.0,25.0,oil,624.8,2.0,19.4,783.4,548.7,22.6,56.5,physics_model
859.4,25.0,oil,220.4,1.0,52.9,1779.8,1536.4,10.8,29.2,physics_model
865.7,75.0,oil,383.9,0.5,43.4,1369.6,1144.6,15.7,38.3,physics_model
863.5,13.0,oil,592.6,1.0,22.3,842.5,562.8,22.9,59.2,physics_model
846.7,150.0,oil,267.0,0.5,50.0,1646.9,1509.1,12.3,34.3,physics_model
851.5,25.0,oil,279.4,0.5,51.4,1592.8,1416.1,12.3,32.9,physics_model
833.1,50.0,water,579.1,0.5,23.4,824.0,596.4,28.0,53.8,physics_model
869.7,150.0,oil,277.2,0.5,51.3,1514.1,1573.8,12.2,31.6,physics_model
839.3,25.0,oil,325.1,2.0,45.0,1534.4,1206.9,14.2,38.4,physics_model
853.2,50.0,oil,217.9,1.0,54.3,1792.2,1588.7,11.3,30.7,physics_model
871.5,50.0,oil,417.5,2.0,37.5,1203.9,939.7,19.0,46.1,physics_model
858.5,50.0,air,592.4,0.5,23.0,840.2,590.8,21.9,52.1,physics_model
849.8,25.0,oil,353.5,1.0,43.2,1430.4,1137.7,15.4,38.6,physics_model
845.8,50.0,oil,581.1,4.0,21.0,835.2,517.0,24.0,60.3,physics_model
868.7,75.0,oil,639.5,2.0,18.4,741.3,482.4,25.1,51.6,physics_model
836.3,13.0,oil,251.5,4.0,52.4,1669.0,1454.5,11.3,30.4,physics_model
870.6,13.0,oil,566.2,0.5,24.9,829.8,610.8,21.5,53.1,physics_model
835.9,13.0,water,310.2,2.0,48.0,1453.6,1254.9,14.2,36.0,physics_model
829.1,25.0,oil,382.2,1.0,40.6,1311.6,1071.0,17.5,39.1,physics_model
854.5,150.0,oil,487.1,2.0,29.1,1008.9,707.1,21.2,49.5,physics_model
860.6,50.0,oil,521.4,4.0,25.3,865.4,600.8,21.7,52.4,physics_model
858.2,50.0,oil,307.1,0.5,46.8,1620.2,1467.7,13.0,31.4,physics_model
848.5,75.0,water,520.1,1.0,27.7,965.2,645.1,19.9,56.3,physics_model
858.1,13.0,oil,384.2,2.0,39.7,1282.9,947.1,17.3,40.7,physics_model
859.9,75.0,oil,563.8,4.0,21.0,782.5,564.3,23.7,52.7,physics_model
868.5,75.0,oil,522.9,1.0,27.5,957.3,682.4,24.2,51.8,physics_model
841.1,100.0,oil,442.3,2.0,34.5,1126.0,791.7,18.3,41.1,physics_model
845.6,25.0,oil,220.5,4.0,50.2,1683.4,1588.1,11.5,31.2,physics_model
843.6,25.0,oil,536.4,1.0,25.5,920.1,674.3,23.5,44.9,physics_model
836.2,150.0,oil,518.3,1.0,27.0,947.5,691.1,21.6,51.2,physics_model
866.5,50.0,air,473.3,4.0,29.7,924.4,690.2,22.1,53.9,physics_model
859.7,100.0,oil,639.9,1.0,19.1,785.2,487.8,26.2,55.3,physics_model
